Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²),Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²),Data Set 3:Time(s),Data Set 3:Position(m),Data Set 3:Velocity(m/s),Data Set 3:Acceleration(m/s²)
3.2000000000000002,0.67239999771118164,-0.82166655196083915,-4.229535585568283,3.2000000000000002,0.71759998798370361,0.52500019470850623,-5.0191052074049658,3.2000000000000002,0.65450000762939453,2.4144447677665335,39.864321457751139
3.25,0.6216999888420105,-1.0028331644005262,-2.3496910745714934,3.25,0.7379000186920166,0.24383336305618328,-5.6349091875700381,3.25,0.60030001401901245,9.0754447877407411,-38.682071055159206
3.2999999999999998,0.56690001487731934,-1.0631109111838868,-0.23157582790762096,3.2999999999999998,0.74239999055862427,-0.051944586965772838,-5.8682412277033285,3.2999999999999998,2.5780000686645508,-1.1572223405043283,-113.91126985351248
3.3500000000000001,0.51130002737045288,-1.0152778691715658,1.6778682301073928,3.3500000000000001,0.73339998722076416,-0.3590555654631718,-5.6645362833399799,3.3500000000000001,0.47819998860359192,-11.253889236185275,-35.054383813231091
3.3999999999999999,0.46169999241828918,-0.87622236874368398,3.1017591279965813,3.3999999999999999,0.70579999685287476,-0.64411110348171619,-4.8772833229582995,3.3999999999999999,0.42750000953674316,-4.2391668094529003,43.620803556692344
3.4500000000000002,0.42100000381469727,-0.67627782622973109,3.8741368294497982,3.4500000000000002,0.66619998216629028,-0.86638877789179469,-3.6332412634366915,3.4500000000000002,0.39719998836517334,-1.775111241473091,38.772902646918318
3.5,0.39379999041557312,-0.46316663424174059,4.1326551157751252,3.5,0.61580002307891846,-1.0110000438160383,-2.1995077346578085,3.5,0.36129999160766602,-0.39427778787083173,22.873334752188796
3.5499999999999998,0.37650001049041748,-0.27049995130962795,4.4818826939588741,3.5499999999999998,0.56309998035430908,-1.0921113358603582,-0.56240694758331522,3.5499999999999998,0.34889999032020569,-0.0049444205231137127,9.7341058890760674
3.6000000000000001,0.36509999632835388,-0.04149998227755225,5.2154623983818782,3.6000000000000001,0.50379997491836548,-1.090611086951361,1.4788909642784727,3.6000000000000001,0.36649999022483826,0.28316678272353257,5.2480555518909711
3.6499999999999999,0.36790001392364502,0.26733330554432322,5.7519747243251302,3.6499999999999999,0.44749999046325684,-0.94716651572121446,3.4679020812481949,3.6499999999999999,0.38620001077651978,0.41961115267541649,3.8304309418172022
